ad_archive_id,advertiser,category,ad_type,image_type,has_text,days_active,human_headline_score,human_image_score,human_fit_score,ai_headline_score,ai_image_score,ai_fit_score,ai_reasoning,ai_model,collected_at
1393311629336302,Google Cloud,developer_tools,feed,designed-ad,true,20,,fair,,fair,good,good,"The headline ($300 free credit) is functional but generic for Google Cloud — it's a standard acquisition offer with no emotional punch. The image is a clean, well-branded Google Cloud design with bold pain-point copy ('Wasting time managing infra?') baked directly into the visual, using Google's signature color blobs — this is the actual hook doing the heavy lifting. Fit is strong because the image copy, body copy, and offer all align around the developer pain point of infra overhead, making the overall ad coherent even though the headline itself is the weakest element.",claude-sonnet-4-6,2026-06-14
1395354895660138,Datadog Cheatsheets,developer_tools,feed,designed-ad,true,124,,bad,,fair,good,good,"The headline 'Cheatsheet: AWS Lambda' is functional and specific to the offer but lacks emotional pull or a compelling hook beyond naming the resource. The image is strong for developer tooling — it shows a real, detailed Datadog dashboard with AWS Lambda metrics, specific numbers (7K, 249, 148), and colorful data visualizations on a gradient background, giving it credibility and authenticity over generic stock. Fit is tight: the dashboard screenshot directly supports the body copy about monitoring Lambda metrics, and the overall aesthetic matches the Datadog brand and developer tools category well.",claude-sonnet-4-6,2026-06-14
1395987068998369,SeoBerg,developer_tools,feed,designed-ad,true,53,,bad,,fair,good,good,"The headline is functional and price-anchored but generic — 'Pro SMM' and 'Grow Your Brand' are category clichés that won't stop a scroller on their own. The image is a well-structured pricing card with clear Good/Better/Best tiers, pricing, platform icons, and feature lists — it does real informational work and is visually distinct with strong contrast and brand colors. Fit is solid: the image, headline, and body copy all coherently push the same social media marketing offer at the same entry price point, though the 'Developer tools' category label is a mismatch for what is clearly an SMM agency service.",claude-sonnet-4-6,2026-06-06
1407268774420905,Kinsta,developer_tools,feed,designed-ad,true,87,,bad,,fair,good,good,"The headline 'The Kinsta Update You've Been Waiting For' is functional but generic — it doesn't surface the specific benefit (automatic updates) and relies on built-up anticipation that cold audiences won't share. The image is well-composed for a developer tools ad: it shows an actual product dashboard with real status metrics (12 successful, 0 failed), bullet-point feature callouts, and a clean branded footer with CTA — this is specific and credible rather than abstract. Fit is strong because the image does the heavy lifting the headline misses, and together with the body copy about manual update pain points, the ad tells a coherent story about the automatic updates product.",claude-sonnet-4-6,2026-06-06
1407487353714144,Datadog Cheatsheets,developer_tools,feed,designed-ad,true,381,,fair,,fair,good,good,"The headline 'Datadog Cheatsheet' is functional but generic — it names the asset without a hook; the body copy does the real work with specific pain points like DNS issues and TLS vulnerabilities. The image is a well-executed designed-ad with a gradient background (blue-to-green, brand-coherent for Datadog) and a floating document mockup that visually represents the cheatsheet being offered, earning attention. Fit is tight — the image, headline, and body all tell one coherent story about a technical resource for network monitoring, appropriate for the developer tools category.",claude-sonnet-4-6,2026-06-14
1413891422956306,Datadog Cheatsheets,developer_tools,feed,designed-ad,true,380,,fair,,fair,good,good,"The headline 'Datadog Cheatsheet' is functional but bland — it's just a product descriptor with no hook or value proposition, though the body copy compensates by naming specific pain points (DNS issues, TLS vulnerabilities). The image is well-executed: clean purple gradient brand colors, the eye icon cleverly reinforces 'visibility' as a concept, and the CTA button is prominent — a genuinely on-brand, purposeful composition. Fit is strong overall because the visual metaphor (eye = visibility), the brand identity, and the body copy about network monitoring all tell a coherent story, even if the headline itself does little work.",claude-sonnet-4-6,2026-06-14
1414215659915432,Amazon Web Services,developer_tools,feed,designed-ad,true,87,,fair,,fair,good,good,"The headline 'Lead the agentic AI era' is functional but generic — it's aspirational corporate-speak that doesn't differentiate AWS from any other AI platform. The image is visually striking: a motion-blurred cheetah against a warm dusty backdrop with 'Chase Down AI Value' baked in as an overlay, plus the AWS Run-Ready AI lockup — this is a deliberate, high-production designed ad composition with text, making hasText true. The fit between image and copy is coherent — speed, pursuit, and scale metaphors align with 'autonomous AI that delivers outcomes,' though the disconnect between the baked-in image headline ('Chase Down AI Value') and the ad headline ('Lead the agentic AI era') creates mild fragmentation.",claude-sonnet-4-6,2026-06-14
1414663943762209,VUZO,developer_tools,feed,designed-ad,true,26,,fair,,bad,fair,fair,"The headline is literally 'www.fb.com' — a tracking/landing URL placeholder, not a real headline, which is a critical failure. The image is a designed ad with the 'Multiple AI Assistants One Platform' overlay, the Vuzo logo, and floating AI assistant role cards around an excited man on a beanbag — it's coherent and reasonably polished but relies on the generic 'excited person with laptop' trope. The body copy does the actual selling work ('Your Entire AI Team, In Your Pocket'), and the image reinforces the multi-assistant concept with the floating role bubbles, giving moderate fit — but the headline failure and slightly consumer-app visual aesthetic sit awkwardly against the 'developer tools' category classification.",claude-sonnet-4-6,2026-06-06
1414815030144730,Datadog Cheatsheets,developer_tools,feed,designed-ad,true,124,,fair,,fair,good,good,"The headline 'Cheatsheet: Snowflake' is functional and clear for the developer/data-engineering audience but lacks any hook beyond naming the product — it's direct but won't stop a scroll on its own. The image is a strong choice: an actual Snowflake monitoring dashboard screenshot showing real metrics (73.62 credits, 534.33M bytes, etc.), which is far more credible and category-relevant than generic stock imagery, and contains substantial baked-in text from the dashboard UI and Snowflake logo. Fit is tight — the dashboard visual, body copy about 'performance metrics and usage data,' and the cheatsheet offer all reinforce one coherent story aimed at Snowflake operators.",claude-sonnet-4-6,2026-06-14
1422998678917156,Datadog Cheatsheets,developer_tools,feed,designed-ad,true,294,,bad,,bad,fair,bad,"The headline says 'NVIDIA Monitoring Cheatsheet' but the image prominently displays 'MongoDB CheatSheet' with the MongoDB logo, and the landing page URL points to a MongoDB cheatsheet — three different products/topics creating a deeply incoherent ad. The image is a reasonably designed ad with text overlay on a gradient background showing the actual cheatsheet document, earning a 'fair' for the visual execution alone. The fit score is 'bad' because the headline, image, and landing page all reference different things, suggesting a copy/asset mismatch that would confuse any developer audience.",claude-sonnet-4-6,2026-06-14
1424334365717358,Alibaba.com,developer_tools,feed,designed-ad,true,146,,bad,,bad,fair,bad,"The headline is a raw product listing title stuffed with keywords — zero emotional hook, no stopping power, reads like a catalog SKU. The image is a lifestyle shot of a model holding three corduroy tote bags in different colors, which is adequate for a fashion/accessories ad but mediocre in styling; the 'ORANGE' text on the wall art and partial text at the bottom make hasText true. The category is tagged 'Developer tools' yet this is clearly a B2B wholesale/Alibaba shopping app ad for women's bags — the image, headline, and body copy are all pulling in different directions, with the body pushing an app install while the headline describes a specific product, creating near-zero coherent fit.",claude-sonnet-4-6,2026-06-14
1424458843050541,BusinessCompassLLC,developer_tools,feed,designed-ad,true,16,,bad,,bad,fair,bad,"The headline 'Book a Meeting - Business Compass' is purely a CTA with zero hook — it tells you nothing about the product's value and would stop no scroller. The image is a branded logo mark with a compass embedded in a bold 'B' letterform — it's visually clean and coherent as a logo, but it's just a logo, not an ad creative. The fit is poor: the body copy pitches a complex AI translation/transcription SaaS platform targeting enterprises and government agencies, but the image is a generic company logo with no visual connection to language, AI, or communication — these feel like completely separate assets.",claude-sonnet-4-6,2026-06-14
1433670564619518,Google Cloud,developer_tools,feed,designed-ad,true,53,,good,,fair,good,fair,"The headline '$300 in free credit' is a concrete offer but feels generic for a developer-tools audience — it's a standard acquisition hook with no specificity about what problem it solves. The image is well-executed with Google Cloud's brand system (colorful geometric blobs, clean typography, logo), and 'Wasting time managing infra?' baked into the image is a sharp pain-point question that actually does more headline work than the declared headline. The fit is loose because the image copy and the ad headline tell slightly different stories — the image hooks on a pain point while the headline pivots to a free-credit offer — creating a minor coherence gap.",claude-sonnet-4-6,2026-06-06
1437999024304022,Datadog Cheatsheets,developer_tools,feed,designed-ad,true,381,,bad,,bad,fair,fair,"The headline 'Datadog Cheatsheet' is purely generic and does zero persuasive work — it names the asset without selling any benefit or creating urgency. The image is a screenshot of an actual Datadog dashboard showing network traffic analytics, which is at least relevant and authentic for a developer-tools audience, though it's dense and hard to parse at ad size. The body copy is specific and technically credible (network talkers, DNS issues, TLS vulnerabilities), which partially rescues the fit, but the weak headline and cluttered screenshot prevent tight coherence — the image has baked-in text labels from the UI but no deliberate ad-copy overlay.",claude-sonnet-4-6,2026-06-14
1451611180100743,Ohio Society of Professional Surveyors,developer_tools,feed,designed-ad,true,16,,bad,,good,good,good,"The headline is punchy and uses a contrast mechanic ('while your friends…') that creates social proof and curiosity — strong scroll-stopper for the target audience. The image IS the headline, rendered in bold white on a confident red background — simple, typographic, and deliberately designed with no distractions. Fit is tight: the image text, headline, and body copy all tell one coherent story about surveying as a high-demand career, though the 'Developer tools' category label is a mismatch — this is clearly a career/education recruitment ad, not a dev tools ad.",claude-sonnet-4-6,2026-06-14
1457440675913262,Alibaba.com,developer_tools,feed,designed-ad,true,95,,fair,,bad,fair,bad,"The headline 'Gondola Shelving' is purely descriptive product labeling — no hook, no benefit, no reason to stop scrolling. The image shows a well-stocked retail shelving unit in a clean scene, which is functional but unremarkable; it contains the JinCangLian logo overlay and a faint 'HEDA SHELVES' watermark, hence hasText:true. The category is listed as 'Developer tools' but this is clearly a B2B retail fixtures/wholesale ad — the mismatch makes fit scoring poor, and even within B2B commerce the copy and image tell no coherent value story beyond 'this shelf exists on Alibaba.'",claude-sonnet-4-6,2026-06-14
1459712252177915,Kentik,developer_tools,feed,designed-ad,true,115,,bad,,good,good,good,"The headline is specific and clever — naming both the demo CTA and the physical incentive (TCP/IP shirt) creates a concrete, memorable hook for a networking audience. The image is well-composed with a branded lifestyle scene: the 'TCP/IP' AC/DC parody shirt is a brilliant insider joke for the networking/DevOps crowd, paired with the back-of-shirt Kentik logo, bright lightning bolt graphics, and a clean teal-to-blue background — it earns real attention. Fit is tight throughout: the WAN pun in the overlaid headline, the TCP/IP shirt visual, and the body copy about network observability all speak the same language to the same technical audience, making this a cohesive and category-appropriate ad. The image has multiple text elements baked in: 'Get this shirt WAN way or another,' 'Get a demo,' 'TCP/IP,' and the Kentik logo on the shirt back.",claude-sonnet-4-6,2026-06-06
1462058885221698,ControlByWeb,developer_tools,feed,designed-ad,true,16,,bad,,fair,good,good,"The headline 'Control Relays from Anywhere' is functional and specific to the product category but not particularly arresting — it reads more like a product description than a scroll-stopper. The image is well-executed for an industrial/IoT product ad: dark atmospheric background with a glowing circular element, real product shots of the X410 and X412 devices on a platform, bold 'CELLULAR RELAYS' text overlay, and the brand wordmark — coherent and professional. Fit is strong: the image's text 'Cellular Relays for Remote Monitoring & Control' directly echoes the body copy's value proposition, and the overall aesthetic matches the industrial/developer tools category well. hasText is true due to prominent overlay text including product category label and brand name.",claude-sonnet-4-6,2026-06-14
1463163108583426,Stealth Overlay,developer_tools,feed,designed-ad,true,39,,fair,,fair,good,good,"The headline is functional and descriptive but reads more like a product label than a scroll-stopper — it names the product and category without emotional pull. The image is genuinely clever: a split-screen 'what you see vs. what they see' visual that concretely demonstrates the core value proposition with a real developer environment and AI assistant overlay, making the invisible-to-screen-share claim immediately tangible. Fit is tight — the headline, body copy, and image all tell one coherent story about a hidden AI coding assistant, with the visual doing the heavy lifting the headline doesn't. The baked-in 'WHAT YOU SEE versus WHAT THEY SEE (SHARED SCREEN)' text overlay is the primary compositional element, confirming hasText:true and designed-ad classification.",claude-sonnet-4-6,2026-06-06
1465357071941071,ZC Storage Solution,developer_tools,feed,designed-ad,true,20,,bad,,fair,good,good,"The headline 'Safer Material Handling With Intelligent Mobile Robots' is functional and specific enough but lacks a sharp hook or differentiator — it reads like a category descriptor rather than a compelling reason to stop. The image is well-composed: it shows the actual AMR robot in a warehouse context with baked-in text overlays (product name, feature bullets, tagline badge) that pack in key specs like LiDAR + QR navigation and 8+ controller compatibility, making it do real selling work. Copy-to-image fit is strong — the warehouse floor, the robots, and the feature bullets all tell one coherent industrial automation story, though categorizing this as 'Developer tools' feels like a mismatch for what is clearly a B2B hardware/warehouse automation product.",claude-sonnet-4-6,2026-06-06
1465556032033152,Microsoft Azure,developer_tools,feed,designed-ad,true,39,,fair,,fair,good,good,"The headline 'Scale easy on Azure' is functional but generic — the image's baked-in headline 'Users spike. Stress doesn't.' is far stronger and more specific. The designed ad uses Azure's brand colors (navy/cyan) with a clean typographic hierarchy, logo, and geometric accents that feel on-brand for enterprise cloud. Fit is tight: the body copy about traffic spikes aligns well with the image's autoscaling message, making the overall story coherent even if the Meta headline underperforms. hasText is true due to prominent headline text and the Microsoft Azure wordmark baked into the image.",claude-sonnet-4-6,2026-06-14
1467271347885751,CodeRed,developer_tools,feed,designed-ad,true,18,,bad,,fair,good,good,"The headline 'Get The Updated Red Team Bundle Now' is functional but generic — 'updated' adds weak urgency and it misses the specificity of the $34.99 price point shown prominently in the image. The image is a well-executed designed ad with strong brand identity: dark red/purple gradient, icon grid showing the 8 skill areas, clear pricing, and a CTA button — all coherent and professional for a cybersecurity education product. Fit is tight: the image, body copy about offensive security labs, and the landing page all tell one consistent Red Team upskilling story, making this a cohesive ad for the developer/security tools category.",claude-sonnet-4-6,2026-06-06
1468562435015974,Stealth Tinting & More,developer_tools,feed,designed-ad,true,22,,bad,,bad,good,bad,"The headline 'Urable' is meaningless — it's just a platform name artifact, not a real headline, and does zero work for a scrolling user. The image is actually a well-designed, category-appropriate promotional flyer with strong hierarchy, bold typography, gold/black color scheme, graduation theming, a phone number, discount callout, and qualification instructions — it functions as a complete ad on its own. However, the fit score is bad because the category is listed as 'Developer tools' when this is clearly a local auto window tinting service, creating a fundamental mismatch; additionally, the body copy is informal and unpolished, and the headline field is just the software platform name rather than actual ad copy.",claude-sonnet-4-6,2026-06-14
1468947928116772,WarriorBabe - Fit Over 40,developer_tools,feed,designed-ad,true,60,,bad,,good,good,good,"The headline 'Ladies eating 1200 calories or less. Read this' is specific, provocative, and speaks directly to a painful, relatable experience — strong scroll-stopper for the target audience. The image is a well-composed collage of an athletic woman in dramatic lighting with baked-in text ('You Do Not Need More Workouts, You Need The Right Fuel'), price ($97 crossed out, $27 today), star rating with 1,500+ reviews, and 21,000+ transformations — all deliberate design elements making this a clear designed-ad with hasText:true. Copy, image, and offer are tightly aligned around a nutrition/body-recomposition program for women over 40, creating strong fit — though the category is listed as 'Developer tools,' which is clearly a mislabel; judged on actual content, the ad is coherent and well-executed.",claude-sonnet-4-6,2026-06-06
1469275341590210,Alibaba.com,developer_tools,feed,designed-ad,true,106,,bad,,bad,fair,bad,"The headline is a keyword-stuffed product listing title, not an ad headline — it reads like an SEO tag and does zero emotional or persuasive work. The image composites perfume bottles and industrial bulk containers against a forest backdrop, which is visually busy and inconsistent but at least communicates the product category. The category is labeled 'Developer tools' which is completely wrong for fragrance raw materials — this is a B2B chemical/fragrance supply ad, making the fit score bad both due to miscategorization and the incoherent visual composition mixing retail perfumes with wholesale containers. The white container has readable label text ('5 LITRE' and Chinese text), so hasText is true.",claude-sonnet-4-6,2026-06-14
1469734567926743,Microsoft Azure,developer_tools,feed,designed-ad,true,54,,fair,,fair,fair,fair,"The headline 'Scale fast—no big overhaul' is functional and addresses a real pain point (legacy systems), but it's not particularly distinctive for Azure or cloud services broadly. The image is a designed ad with a black upper panel containing 'Simple. Scalable. Secure.' copy and a CTA button baked in, paired with a lifestyle shot of a developer at a computer — competent but the person-at-laptop visual is a common cliché in tech advertising. The fit is loose: the baked-in image headline ('Simple. Scalable. Secure.') doesn't match the ad's actual headline ('Scale fast—no big overhaul'), creating a slight disconnect between the composed image and the copy layer.",claude-sonnet-4-6,2026-06-14
1471502381424834,Amazon Web Services,developer_tools,feed,designed-ad,true,87,,fair,,fair,good,good,"The headline 'AI built for business results' is functional but generic — ROI-focused language is table stakes for enterprise cloud ads and won't stop a scroll on its own. The image is visually strong: a motion-blurred cheetah with warm tones and the bold 'AI at Full Speed' overlay creates genuine visual tension and speed metaphor, well-executed for AWS's brand aesthetic. The fit is solid — the cheetah/speed metaphor connects to the 'Run-Ready AI' product name and performance angle in the body copy, and the AWS logo grounds it as enterprise credibility; hasText is true due to the 'AI at Full Speed' and 'aws Run-Ready AI' text baked into the image.",claude-sonnet-4-6,2026-06-14
1474579174011428,SentryWorld,developer_tools,feed,designed-ad,true,74,,bad,,fair,fair,good,"The headline '20-minute tee time interval' is functional and specific but not emotionally compelling — it reads more like a logistical detail than a hook. The image is a pleasant golf course lifestyle shot with white text overlay baked in, showing a golfer and cart on a lush fairway — adequate but not visually distinctive. The copy, image, and CTA all align cohesively around the SentryWorld golf experience, making the fit tight despite the ad being miscategorized as 'Developer tools' — it's clearly a golf/hospitality ad.",claude-sonnet-4-6,2026-06-14
1474811040689943,Cloudflare,developer_tools,feed,designed-ad,true,59,,fair,,good,fair,bad,"The headline 'Is Your VPN Killing Productivity? Switch to Zero Trust.' is sharp, specific, and problem-aware — genuinely strong for a B2B security audience. However, the image is promoting a 'Solution Overview' CIO-focused document asset with 'Empower Your CIO with Integrated Security and Performance' baked in — a completely different headline and message than the rated ad's VPN/Zero Trust angle. This creates a severe fit failure: the image and actual headline belong to different campaigns. The image itself is a competent designed-ad with branded Cloudflare orange, text overlays, and a document mockup, hence 'fair' — adequate but generic for enterprise SaaS.",claude-sonnet-4-6,2026-06-14
1478539413944589,Chris Miller,developer_tools,feed,designed-ad,true,83,,bad,,good,fair,bad,"The headline is punchy, specific, and provocative — 'criminally underdosed' with the engineering/spreadsheet body copy creates a compelling narrative that would stop scrollers. The image is a lifestyle kitchen scene showing multiple beetroot supplement products with hands handling them, which fits the supplement category well and has readable product label text (Beet Root Max, Organic Beet Powder, Beet Gummies) making hasText true. However, the category is listed as 'Developer tools,' which creates a complete mismatch — this is clearly a health/supplements ad, making the fit score bad due to category misclassification, though the image and copy are internally coherent with each other.",claude-sonnet-4-6,2026-06-14
1480143223505981,Stealth Overlay,developer_tools,feed,designed-ad,true,51,,fair,,fair,good,good,"The headline is functional but generic — 'AI Interview Assistant for Coding Interviews' is redundant and the product name alone doesn't do much work; the baked-in image headline 'Crush Your Coding Interview With The AI They Can't See' is far stronger and more compelling. The image is well-executed with a clear before/after split ('What You See' vs 'What They See') that visualizes the core value proposition concretely, making it a genuinely informative designed-ad with multiple text overlays, feature callouts, and a CTA button. Fit is tight — the visual demonstration, body copy, and product category all align coherently around the 'undetectable AI assistant' concept.",claude-sonnet-4-6,2026-06-06
1482267773474310,Chris Miller,developer_tools,feed,designed-ad,true,77,,bad,,good,fair,bad,"The headline is genuinely arresting — specific, narrative-driven, and creates curiosity about what the real cause was, doing real work for a health/supplement category. The image shows a hand holding a Hydrochlorothiazide (prescription diuretic medication) box in a park, which has text baked into the packaging (product name, dosage, brand), making it a designed-ad with hasText true. However, the fit is deeply broken: the category is labeled 'Developer tools,' the body copy is about a personal blood pressure tracking experiment with beetroot supplements, and the image shows a prescription pharmaceutical — three completely misaligned signals that make this ad incoherent and potentially problematic from a regulatory standpoint.",claude-sonnet-4-6,2026-06-06
1482955783614115,CodeWizardsHQ,developer_tools,feed,designed-ad,true,46,,fair,,fair,good,good,"The headline 'Over 20,000+ Successful Students' is functional social proof but generic and doesn't land the Python/AI hook that the body and image deliver — a missed opportunity to lead with the compelling offer. The image is a well-composed illustrated scene of diverse teens collaborating around a futuristic AI/Python-branded workstation, with baked-in text overlays ('Learn Python & AI', Trustpilot badge, age/duration details) that do heavy lifting and make it a strong designed-ad. Fit is solid — the illustrated teens, AI/Python iconography, and structured copy all tell one coherent story about a youth coding program, with good category alignment for an edtech product targeting parents.",claude-sonnet-4-6,2026-06-14
1485980026526994,Microsoft Azure,developer_tools,feed,designed-ad,true,55,,good,,fair,fair,fair,"The headline 'Scale fast—no big overhaul' is functional and addresses a real pain point for legacy system users, but it's somewhat generic for the Azure developer tools space and doesn't differentiate strongly. The image is a designed ad with the 'Simple. Scalable. Secure.' three-word structure baked in as large overlay text, a Microsoft Azure logo, and a CTA button — though the lifestyle shot of a man at a laptop is a common visual cliché for tech ads. The fit is loose: the baked-in image headline ('Simple. Scalable. Secure.') doesn't match the ad's actual headline ('Scale fast—no big overhaul'), creating a disconnect between the image creative and the copy, suggesting these were assembled from different asset sets.",claude-sonnet-4-6,2026-06-14
1487261609616762,"Nutritionist - Katherine Davis, PhD ",developer_tools,feed,designed-ad,true,32,,bad,,bad,fair,bad,"The headline '🎃 Natural Support for Your Daily Routine' is generic health-supplement boilerplate with a mismatched Halloween emoji — it does nothing to stop a scroller or reflect the emotional weight of the body copy. The image is a collage (hence designed-ad) of four shots showing clumps of shed hair next to a hand for scale — viscerally attention-grabbing and clearly meant to signal hair loss, but the PIC•COLLAGE watermark makes it feel unpolished. The fit is severely broken on two levels: the category is labeled 'Developer tools' but this is clearly a health/supplement ad, and the emotional kidney-dialysis narrative in the body copy has no connection to the hair-loss imagery shown — the copy and image appear to belong to completely different ads.",claude-sonnet-4-6,2026-06-14
1487630362975920,FreshLiance Temperature data logger,developer_tools,feed,designed-ad,true,73,,bad,,bad,fair,fair,"The headline is just the brand and product name verbatim — no hook, no benefit, no reason to stop scrolling. The image is a reasonably clear product explainer showing the logger, a medical fridge, connectivity icons (4G/WiFi), and dashboard graphs, making it informative if cluttered; it contains readable text including the brand name 'Freshliance', temperature readings, and axis labels, so hasText is true. The category label 'Developer tools' is a mismatch — this is clearly a cold-chain/medical IoT device, which slightly hurts fit, though the image and sparse copy at least tell a coherent product story.",claude-sonnet-4-6,2026-06-06
1488416242648609,Nikkiey Stott,developer_tools,feed,designed-ad,true,32,bad,bad,fair,good,good,good,"The headline is specific and provocative — directly calling out a struggling audience segment with a problem-aware hook that earns the stop. The image is a well-composed product bundle collage with bold magenta branding, price anchoring ($97 → $27), and multiple digital product titles visible, all reinforcing the value proposition. Fit is tight: the headline, body copy, and image all tell a coherent story about a budget-friendly fitness blueprint for women, though the 'Developer tools' category classification is clearly wrong — this is a fitness/nutrition D2C offer, not a developer product.",claude-sonnet-4-6,2026-04-15
1489190682647961,Jiekong Intelligent Technology,developer_tools,feed,designed-ad,true,25,,bad,,bad,fair,fair,"The headline is literally 'api.whatsapp.com' — a raw API URL that does zero persuasive work and would stop no scroller. The image is a well-composed product sheet with logo, model name 'Y9', feature icons, and contact details baked in, making it a designed ad with clear text overlays. Fit is loose because the ad is categorized as 'Developer tools' but is clearly a B2B smart switch manufacturer ad; the image and body copy are coherent with each other (smart home hardware), but the category mismatch and non-headline drag the overall fit down.",claude-sonnet-4-6,2026-06-06
1492665382520598,Cloudflare,developer_tools,feed,designed-ad,true,43,,good,,good,good,good,"The headline is specific and threat-aware — naming 'adversarial AI,' 'post-quantum risks,' and framing it as a C-suite issue gives it real credibility and stops the right audience. The image is a deliberate branded composition with Cloudflare's signature orange palette, logo, report title overlay, and a silhouetted SOC-operator scene that reinforces the cybersecurity context well. Fit is tight: the visual, headline, and body all converge on a single narrative — complex modern threats requiring executive-level attention — and the CTA cleanly closes the loop with a report download.",claude-sonnet-4-6,2026-06-14
1492973242183460,Google Cloud,developer_tools,feed,designed-ad,true,61,,fair,,fair,good,fair,"The headline '$300 in free credit' is functional but generic — it's the default Google Cloud offer and does no emotional or specific work beyond a discount hook. The image is strong: clean Google Cloud brand design with colorful geometric shapes and the punchy 'Deploy without the drama' line baked in, which is actually more compelling than the actual ad headline. The fit is only fair because the image's message ('Deploy without the drama') and the headline ('Get started with $300 in free credit') tell slightly different stories — one is pain-point-driven, the other is a pure acquisition offer — creating mild incoherence.",claude-sonnet-4-6,2026-06-14
1497011988705336,Cloudflare,developer_tools,feed,designed-ad,true,58,,bad,,good,good,good,"The headline is specific and credible — citing Forrester TEI and ROI gives it concrete authority that stops B2B decision-makers mid-scroll. The image is clean and on-brand: Cloudflare's signature orange gradient background, logo lockup, and a mock-up of the actual report cover create a professional, trust-signaling visual with baked-in text ('Forrester TEI study: The ROI of Cloudflare'). Fit is tight — the body copy substantiates the ROI claim with specific outcomes (downtime reduction, security efficiency, performance), the image reinforces the report's credibility, and the whole package reads coherently as a B2B enterprise network/security offer.",claude-sonnet-4-6,2026-06-14
1511856264064026,Nextinterviewai,developer_tools,feed,designed-ad,true,17,,fair,,fair,good,good,"The headline 'Your Invisible Interview Owl' is cute but undersells the product — it's a bit too clever and obscure for a scrolling user to immediately grasp the value prop. The image is well-executed: a polished, branded infographic with a distinctive 3D owl mascot, clear feature callouts, social proof (10,000+ users, 4.9/5 rating), and a coherent blue/tech color palette that feels premium for the category. Fit is strong — the image and body copy tell the same story (fast, reliable AI interview tool), and the designed-ad layout does the heavy lifting the headline doesn't. The image is clearly a designed-ad with extensive text baked in including headlines, feature bullets, stats, and URL.",claude-sonnet-4-6,2026-06-14
1513410976819798,CodeWizardsHQ,developer_tools,feed,designed-ad,true,39,,bad,,fair,good,good,"The headline 'Over 20,000+ Successful Students' is functional social proof but feels like a secondary stat rather than a primary hook — it doesn't lead with the transformative benefit. The image is well-executed with a brain-shield-Python logo graphic, bold yellow/blue color contrast, star rating, and strong visual hierarchy that communicates credibility and excitement for a youth coding course. Fit is solid — the image, body copy, and CTA all consistently reinforce the AI coding course for ages 11-18 narrative, with text baked throughout the designed image including the headline, tagline, ratings, and CTA button.",claude-sonnet-4-6,2026-06-06
1515752273494409,Microsoft Azure,developer_tools,feed,designed-ad,true,16,,fair,,bad,good,fair,"The headline 'Security starts with Azure' is generic and forgettable — it does no real work compared to the image's far more compelling '1,571 attempted logins. 0 silent screams.' which is specific, punchy, and emotionally resonant. The image is a strong designed-ad with bold blue branding, a concrete stat-driven headline baked in, the Microsoft Azure logo, and a coherent cybersecurity visual scene. The fit is only fair because the image and the ad copy are telling noticeably different stories — the image leads with a striking specific threat-count hook while the body copy retreats into vague foundational security language, creating a missed opportunity for coherence.",claude-sonnet-4-6,2026-06-14
1518650183228285,WhatChimp,developer_tools,feed,designed-ad,true,55,,bad,,good,good,good,"The headline '0% Markup Fees on API' is specific and competitive, directly attacking rivals shown in the image (Wati, AiSensy, Interakt with their markups), which is a strong scroll-stopper for the target audience. The image is a well-composed designed ad with price comparison, urgency badge, feature checklist, and competitor pricing — all baked-in text elements that do heavy lifting. Fit is tight: the body copy, headline, and image all tell one coherent story about cost savings and legitimacy, with the competitor comparison grid being a particularly effective alignment between visual and copy.",claude-sonnet-4-6,2026-06-06
1521625266203804,Google Cloud,developer_tools,feed,designed-ad,true,48,,fair,,good,fair,fair,"The headline '$300 in free credit' is a concrete, compelling offer that gives scrollers a tangible reason to stop. The image uses Google Cloud's colorful blob motif with clean typography and the headline 'Ready to scale your AI?' baked in — visually coherent with the brand but the abstract blobs don't meaningfully reinforce the developer-tools message. The fit is loose: the image headline ('Ready to scale your AI?') and the ad headline ('Get started with $300 in free credit') tell slightly different stories, and the body copy's rocket emoji feels tonally mismatched with an enterprise cloud platform.",claude-sonnet-4-6,2026-06-14
1525470542271074,Kinsta,developer_tools,feed,designed-ad,true,87,,bad,,bad,good,good,"The headline 'The Kinsta Update You've Been Waiting For' is vague hype with no specificity — it could apply to any product update and doesn't stop a scroller. The image is genuinely effective: a before/after wireframe-vs-polished-site comparison visually communicates the 'broken then fixed' concept of automatic updates with clean design and real brand coherence. The fit between image and body copy is tight — the wireframe/broken state mirrors the problem framing (security gaps, downtime, manual errors) and the polished right side shows the resolved state, making the visual storytelling work hard alongside the copy. Text is clearly present throughout the image including the headline overlay and Kinsta branding bar.",claude-sonnet-4-6,2026-06-06
1527732432253719,Cloudflare,developer_tools,feed,designed-ad,true,59,,fair,,good,fair,bad,"The headline is strong and specific — 'Is Your VPN Killing Productivity? Switch to Zero Trust.' is a pain-point-first hook with a concrete alternative that would stop a CIO or IT buyer mid-scroll. The image, however, is promoting a 'Solution Overview' for the CIO persona with the tagline 'Empower Your CIO with Integrated Security and Performance' — entirely different copy from the headline being rated. This creates a major fit problem: the ad headline talks about VPNs and Zero Trust in a conversational, provocative tone, while the image pushes a formal solution overview document with enterprise-formal language. The image and the headline feel like they belong to two separate campaigns, breaking coherence.",claude-sonnet-4-6,2026-06-14
